code	level	name_en	name_es	name_short_es	name_short_en
6909	4digit	Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods	Aparatos y artículos, de cerámica, para usos químicos o demás usos técnicos; abrevaderos, pilas y recipientes similares, de cerámica, para uso rural; cántaros y recipientes similares, de cerámica, para transporte o envasado.	Artículos de cerámica para usos químicos, rurales, o envasados	Ceramic wares for laboratory, agriculture, or packing use
6910	4digit	Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet bowls, flush tanks, urinals and similar sanitary fixtures	Fregaderos (piletas de lavar), lavabos, pedestales de lavabo, bañeras, bidés, inodoros, cisternas (depósitos de agua) para inodoros, urinarios y aparatos fijos similares, de cerámica, para usos sanitarios.	Fregaderos y lavabos de cerámica, para usos sanitarios	Ceramic sinks, washbasins, and similar sanitary fixtures
6911	4digit	Tableware, kitchenware, other household articles and toilet articles, of porcelain or china	Vajilla y demás artículos de uso doméstico, higiene o tocador, de porcelana.	Artículos de uso doméstico de porcelana	Porcelain or china household articles
6912	4digit	Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china:	Vajilla y demás artículos de uso doméstico, higiene o tocador, de cerámica, excepto porcelana.	Artículos de uso doméstico de ceramica	Ceramic household articles
6913	4digit	Statuettes and other ornamental ceramic articles	Estatuillas y demás artículos para adorno, de cerámica.	Artículos para adorno, de cerámica	Ornamental ceramic articles
6914	4digit	Other ceramic articles	Las demás manufacturas de cerámica.	Las demás manufacturas de cerámica	Other ceramic articles
7001	4digit	Cullet and other waste and scrap of glass; glass in the mass:	Desperdicios y desechos de vidrio; vidrio en masa.	Desperdicios y desechos de vidrio	Cullet and other scraps of glass
7002	4digit	Glass in balls (other than microspheres of heading 7018), rods or tubes, unworked	Vidrio en bolas (excepto las microesferas de la partida 70.18), barras, varillas o tubos, sin trabajar.	Vidrio en bolas	Glass balls
7003	4digit	Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked	Vidrio colado o laminado, en placas, hojas o perfiles, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.	Vidrio colado o laminado	Glass, cast or rolled
7004	4digit	Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked	Vidrio estirado o soplado, en hojas, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.	Vidrio estirado o soplado	Drawn and blown glass
7005	4digit	Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked	Vidrio flotado y vidrio desbastado o pulido por una o las dos caras, en placas u hojas, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.	Vidrio flotado	Float glass
7006	4digit	Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enameled or otherwise worked, but not framed or fitted with other materials:	Vidrio de las partidas 70.03, 70.04 ó 70.05, curvado, biselado, grabado, taladrado, esmaltado o trabajado de otro modo, pero sin enmarcar ni combinar con otras materias.	Vidrio, trabajado	Worked glass
7007	4digit	Safety glass, consisting of toughened (tempered) or laminated glass	Vidrio de seguridad constituido por vidrio templado o contrachapado.	Vidrio de seguridad	Safety glass
7008	4digit	Multiple-walled insulating units of glass	Vidrieras aislantes de paredes múltiples.	Vidrieras aislantes de paredes múltiples	Multiple-walled insulating glass
7009	4digit	Glass mirrors, whether or not framed, including rear-view mirrors	Espejos de vidrio, enmarcados o no, incluidos los espejos retrovisores.	Espejos de vidrio	Glass mirrors
7010	4digit	Carboys, bottles, flasks, jars, pots, vials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass	Bombonas (damajuanas), botellas, frascos, bocales, tarros, envases tubulares, ampollas y demás recipientes para el transporte o envasado, de vidrio; bocales para conservas, de vidrio; tapones, tapas y demás dispositivos de cierre, de vidrio	Bombonas, botellas, y otros recipientes de vidrio	Glass carboys, bottles, flasks, jars, pots or other containers
7011	4digit	Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps, cathode-ray tubes or the like	Ampollas y envolturas tubulares, abiertas, y sus partes, de vidrio, sin guarniciones, para lámparas eléctricas, tubos catódicos o similares.	Bombillas de vidrio	Glass envelopes
7012	4digit	Glass inners for vacuum flasks, other vacuum vessels	Ampollas de vidrio para termos y demas recipientes isotermicos aislados por vacio.	Ampollas de vidrio para termos y demas recipientes isotermicos aislados por vacio	Glass inners for vacuum flasks
7013	4digit	Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018)	Artículos de vidrio para servicio de mesa, cocina, tocador, baño, oficina, adorno de interiores o usos similares (excepto los de las partidas 70.10 ó 70.18).	Artículos de vidrio para adorno de interiores	Glassware for interior decorative use
7014	4digit	Signaling glassware and optical elements of glass (other than those of heading 7015), not optically worked:	Vidrio para señalización y elementos de óptica de vidrio (excepto los de la partida 70.15), sin trabajar ópticamente.	Vidrio para señalización	Signaling glassware
7015	4digit	Clock or watch glasses and similar glasses, glasses for noncorrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses	Cristales para relojes y cristales análogos, cristales para gafas (anteojos), incluso correctores, abombados, curvados, ahuecados o similares, sin trabajar ópticamente; esferas huecas y sus segmentos (casquetes esféricos), de vidrio, para la fabricación de estos cristales.	Cristales para relojes y cristales análogos	Clock or watch glasses and similar glasses
7016	4digit	Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or molded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or sim	Adoquines, baldosas, ladrillos, placas, tejas y demás artículos, de vidrio prensado o moldeado, incluso armado, para la construcción; cubos, dados y demás artículos similares, de vidrio, incluso con soporte, para mosaicos o decoraciones similares; vidrieras artísticas (vitrales, incluso de vidrios incoloros); vidrio multicelular o vidrio “espuma”, en bloques, paneles, placas, coquillas o formas similares.	Adoquines y otros artículos de vidrio para construcción	Glass paving blocks or other molded products
7017	4digit	Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated	Artículos de vidrio para laboratorio, higiene o farmacia, incluso graduados o calibrados.	Artículos de vidrio para laboratorio, higiene o farmacia	Laboratory, hygienic or pharmaceutical glassware
7018	4digit	Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other	Cuentas de vidrio, imitaciones de perlas, de piedras preciosas o semipreciosas y artículos similares de abalorio, y sus manufacturas, excepto la bisutería; ojos de vidrio, excepto los de prótesis; estatuillas y demás artículos de adorno, de vidrio trabajado al soplete (vidrio ahilado), excepto la bisutería; microesferas de vidrio con un diámetro inferior o igual a 1 mm.	Cuentas de vidrio	Glass beads
7019	4digit	Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)	Fibra de vidrio (incluida la lana de vidrio) y manufacturas de esta materia (por ejemplo: hilados, tejidos).	Fibra de vidrio	Glass fibers
7020	4digit	Other articles of glass:	Las demás manufacturas de vidrio.	Las demás manufacturas de vidrio	Other articles of glass
7101	4digit	Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport	Perlas naturales o cultivadas, incluso trabajadas o clasificadas, pero sin ensartar, montar ni engarzar; perlas naturales o cultivadas, ensartadas temporalmente para facilitar el transporte.	Perlas	Pearls
7102	4digit	Diamonds, whether or not worked, but not mounted or set	Diamantes, incluso trabajados, sin montar ni engarzar.	Diamantes	Diamonds
7103	4digit	Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport	Piedras preciosas (excepto los diamantes) o semipreciosas, naturales, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar; piedras preciosas (excepto los diamantes) o semipreciosas, naturales, sin clasificar, ensartadas temporalmente para facilitar el transporte.	Piedras preciosas	Precious stones
7104	4digit	Synthetic or reconstructed precious or semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport	Piedras preciosas o semipreciosas, sintéticas o reconstituidas, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar; piedras preciosas o semipreciosas, sintéticas o reconstituidas, sin clasificar, ensartadas temporalmente para facilitar el transporte.	Piedras preciosas sintéticas	Synthetic precious stones
7105	4digit	Dust and powder of natural or synthetic precious or semi-precious stones	Polvo de piedras preciosas o semipreciosas, naturales o sintéticas.	Polvo de piedras preciosas, naturales o sintéticas	Natural or synthetic precious stone dust
