"","code","name","level","name_en","name_es","name_short_es","name_short_en","parent_id"
939,"7306","Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel","4digit","Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel","Los demás tubos y perfiles huecos (por ejemplo: soldados, remachados, grapados o con los bordes simplemente aproximados), de hierro o acero.","Los demás tubos y perfiles huecos, hierro o acero","Other tubes, pipes and hollow profiles of iron or steel",933.0
940,"7307","Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel","4digit","Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel","Accesorios de tubería (por ejemplo: empalmes (racores), codos, manguitos), de fundición, hierro o acero.","Accesorios de tubería de fundición, hierro o acero","Tube or pipe fittings of iron or steel",933.0
941,"7308","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh","4digit","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh","Construcciones y sus partes (por ejemplo: puentes y sus partes, compuertas de esclusas, torres, castilletes, pilares, columnas, armazones para techumbre, techados, puertas y ventanas y sus marcos, contramarcos y umbrales, cortinas de cierre, barandillas), de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares, de fundición, hierro o acero, preparados para la construcción.","Construcciones y sus partes de fundición, hierro o acero","Structures and their parts, of iron or steel",933.0
942,"7309","Tanks etc, over 300 liter capacity, iron or steel","4digit","Tanks etc, over 300 liter capacity, iron or steel","Depósitos, cisternas, cubas y recipientes similares para cualquier materia (excepto gas comprimido o licuado), de fundición, hierro o acero, de capacidad superior a 300 l, sin dispositivos mecánicos ni térmicos, incluso con revestimiento interior o calorífugo.","Depósitos de fundición, hierro o acero, capacidad > 300 l","Tanks etc. > 300 liters, iron or steel",933.0
943,"7310","Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal","4digit","Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal","Depósitos, barriles, tambores, bidones, latas o botes, cajas y recipientes similares, para cualquier materia (excepto gas comprimido o licuado), de fundición, hierro o acero, de capacidad inferior o igual a 300 l, sin dispositivos mecánicos ni termicos","Depósitos de fundición, hierro o acero, de capacidad < 300 l","Tanks etc. < 300 liters, iron or steel",933.0
944,"7311","Containers for compressed or liquified gas","4digit","Containers for compressed or liquified gas","Recipientes para gas comprimido o licuado, de fundición, hierro o acero.","Recipientes para gas comprimido o licuado","Containers for compressed or liquified gas",933.0
945,"7312","Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated","4digit","Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated","Cables, trenzas, eslingas y artículos similares, de hierro o acero, sin aislar para electricidad.","Cables de hierro o acero sin aislar","Wire of iron or steel, not insulated",933.0
946,"7313","Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel","4digit","Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel","Alambre de púas, de hierro o acero; alambre (simple o doble) y fleje, torcidos, incluso con púas, de hierro o acero, de los tipos utilizados para cercar.","Alambre de púas, de hierro o acero","Barbed wire of iron or steel",933.0
947,"7314","Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel","4digit","Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel","Telas metálicas (incluidas las continuas o sin fin), redes y rejas, de alambre de hierro o acero; chapas y tiras, extendidas (desplegadas), de hierro o acero.","Telas metálicas de alambre de hierro o acero","Cloth of iron or steel wire",933.0
948,"7315","Chain and parts thereof, of iron or steel","4digit","Chain and parts thereof, of iron or steel","Cadenas y sus partes, de fundición, hierro o acero.","Cadenas de fundición, hierro o acero","Chain of iron or steel",933.0
949,"7316","Anchors, grapnels and parts thereof, of iron or steel","4digit","Anchors, grapnels and parts thereof, of iron or steel","Anclas, rezones y sus partes, de fundición, hierro o acero.","Anclas de fundición, hierro o acero","Anchors of iron or steel",933.0
950,"7317","Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 8305) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper:","4digit","Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 8305) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper:","Puntas, clavos, chinchetas (chinches), grapas apuntadas, onduladas o biseladas, y artículos similares, de fundición, hierro o acero, incluso con cabeza de otras materias, excepto de cabeza de cobre.","Puntas y similares, de fundición, hierro o acero","Nails and similar articles of iron or steel",933.0
951,"7318","Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel","4digit","Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel","Tornillos, pernos, tuercas, tirafondos, escarpias roscadas, remaches, pasadores, clavijas, chavetas, arandelas (incluidas las arandelas de muelle (resorte)) y artículos similares, de fundición, hierro o acero.","Tornillos y similares de fundición, hierro o acero","Screws and similar articles of iron or steel",933.0
952,"7319","Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included","4digit","Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included","Agujas de coser, de tejer, pasacintas, agujas de ganchillo (croché), punzones para bordar y artículos similares, de uso manual, de hierro o acero; alfileres de gancho (imperdibles) y demás alfileres de hierro o acero, no expresados ni comprendidos en otra parte.","Agujas de coser y similares, hierro o acero","Sewing needles and similar articles of iron or steel",933.0
953,"7320","Springs and leaves for springs, of iron or steel","4digit","Springs and leaves for springs, of iron or steel","Muelles (resortes), ballestas y sus hojas, de hierro o acero.","Muelles, ballestas y sus hojas, hierro o acero","Springs of iron or steel",933.0
954,"7321","Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel","4digit","Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel","Estufas, calderas con hogar, cocinas (incluidas las que puedan utilizarse accesoriamente para calefacción central), parrillas (barbacoas), braseros, hornillos de gas, calientaplatos y aparatos no eléctricos similares, de uso doméstico, y sus partes, de fundición, hierro o acero.","Estufas y aparatos no eléctricos similares de fundición, hierro o acero","Stoves and similar non-electric appliances of iron or steel",933.0
955,"7322","Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-d","4digit","Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-d","Radiadores para calefacción central, de calentamiento no eléctrico, y sus partes, de fundición, hierro o acero; generadores y distribuidores de aire caliente (incluidos los distribuidores que puedan funcionar también como distribuidores de aire fresco o acondicionado), de calentamiento no eléctrico, que lleven un ventilador o un soplador con motor, y sus partes, de fundición, hierro o acero.","Radiadores para calefacción central de hierro o acero","Radiators for central heating of iron or steel",933.0
