"","code","name","level","parent_id","name_es","name_en","name_short_es","name_short_en"
449,"3819","Hydraulic brake, transmission fluid <70% petroleum oil","4digit",431.0,"Líquidos para frenos hidráulicos y demás líquidos preparados para transmisiones hidráulicas, sin aceites de petróleo ni de mineral bituminoso o con un contenido inferior al 70% en peso de dichos aceites.","Hydraulic brake, transmission fluid <70% petroleum oil","Líquidos para frenos hidráulicos","Hydraulic fluids"
450,"3821","Prepared culture media for development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells","4digit",431.0,"Medios de cultivo preparados para el desarrollo o mantenimiento de microorganismos (incluidos los virus y organismos similares) o de células vegetales, humanas o animales.","Prepared culture media for development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells","Medios de cultivo de microorganismos","Prepared culture media for micro-organisms"
451,"3822","Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents, whether or not on a backing, other than those of heading 3002 or 3006; certified reference materials","4digit",431.0,"Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico o de laboratorio preparados, incluso sobre soporte, excepto los de las partidas 30.02 ó 30.06; materiales de referencia certificados.","Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents, whether or not on a backing, other than those of heading 3002 or 3006; certified reference materials","Reactivos de diagnóstico o de laboratorio","Diagnostic or laboratory reagents"
452,"3823","Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols","4digit",431.0,"Ácidos grasos monocarboxílicos industriales; aceites ácidos del refinado; alcoholes grasos industriales.","Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols","Ácidos grasos monocarboxílicos industriales","Industrial monocarboxylic fatty acids"
453,"3824","Prepared binders for foundry molds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included:","4digit",431.0,"Preparaciones aglutinantes para moldes o núcleos de fundición; productos químicos y preparaciones de la industria química o de las industrias conexas (incluidas las mezclas de productos naturales), no expresados ni comprendidos en otra parte.","Prepared binders for foundry molds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included:","Prepared binders for foundry molds or cores","Preparaciones aglutinantes para moldes o núcleos de fundición"
454,"3825","Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in note 6 to this chapter:","4digit",431.0,"Productos residuales de la industria química o de las industrias conexas, no expresados ni comprendidos en otra parte; desechos y desperdicios municipales; lodos de depuración; los demás desechos citados en la Nota 6 del presente Capítulo.","Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in note 6 to this chapter:","Productos residuales de la industria química n.c.p. y los demás desechos","Residual products of the chemical industry n.e.s. and other wastes"
455,"3826","Biodiesel and mixtures thereof, not containing or containing less than 70 percent by weight of petroleum oils or oils obtained from bituminous materials:","4digit",431.0,"Biodiésel y sus mezclas, que no contengan aceites de petróleo, ni de minerales bituminosos, o que los contengan en una proporción inferior al 70%, en peso.","Biodiesel and mixtures thereof, not containing or containing less than 70 percent by weight of petroleum oils or oils obtained from bituminous materials:","Biodiésel","Biodiesel"
456,"39","Plastics and articles thereof","2digit",277.0,"Plásticos y sus artículos","Plastics and articles thereof","Plásticos ","Plastics"
457,"3901","Polymers of ethylene, in primary forms","4digit",456.0,"Polímeros de etileno en formas primarias.","Polymers of ethylene, in primary forms","Polímeros de etileno","Polymers of ethylene"
458,"3902","Polymers of propylene or of other olefins, in primary forms","4digit",456.0,"Polímeros de propileno o de otras olefinas, en formas primarias.","Polymers of propylene or of other olefins, in primary forms","Polímeros de propileno","Polymers of propylene"
459,"3903","Polymers of styrene, in primary forms","4digit",456.0,"Polímeros de estireno en formas primarias.","Polymers of styrene, in primary forms","Polímeros de estireno","Polymers of styrene"
460,"3904","Polymers of vinyl chloride or of other halogenated olefins, in primary forms","4digit",456.0,"Polímeros de cloruro de vinilo o de otras olefinas halogenadas, en formas primarias.","Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Polímeros de cloruro de vinilo","Polymers of vinyl chloride"
461,"3905","Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms","4digit",456.0,"Polímeros de acetato de vinilo o de otros ésteres vinílicos, en formas primarias; los demás polímeros vinílicos en formas primarias.","Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms","Los demás polímeros vinílicos","Polymers of vinyl acetate"
462,"3906","Acrylic polymers in primary forms","4digit",456.0,"Polímeros acrílicos en formas primarias.","Acrylic polymers in primary forms","Polímeros acrílicos","Acrylic polymers"
463,"3907","Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms","4digit",456.0,"Poliacetales, los demás poliéteres y resinas epoxi, en formas primarias; policarbonatos, resinas alcídicas, poliésteres alílicos y demás poliésteres, en formas primarias.","Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms","Poliacetales","Polyacetals"
464,"3908","Polyamides in primary forms","4digit",456.0,"Poliamidas en formas primarias.","Polyamides in primary forms","Poliamidas","Polyamides"
465,"3909","Amino-resins, phenolic resins and polyurethanes, in primary forms","4digit",456.0,"Resinas amínicas, resinas fenólicas y poliuretanos, en formas primarias.","Amino-resins, phenolic resins and polyurethanes, in primary forms","Resinas amínicas y poliuretanos","Amino-resins"
466,"3911","Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms","4digit",456.0,"Resinas de petróleo, resinas de cumarona-indeno, politerpenos, polisulfuros, polisulfonas y demás productos previstos en la Nota 3 de este Capítulo, no expresados ni comprendidos en otra parte, en formas primarias.","Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms","Resinas de petróleo y demás productos","Petroleum resins"
